mean_otu_diversity,lon,lat,ai,et0,cities_1,cities_2,cities_3,cities_4,cities_5,cities_6,cities_7,cities_8,cities_9,cities_10,cities_11,cities_12,ports_1,ports_2,ports_3,ports_4,ports_5,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio20,bio21,bio22,bio23,bio24,bio25,bio26,bio27,bio28,bio29,bio30,bio31,bio32,bio33,bio34,bio35,bio36,bio37,bio38,bio39,bio40,biomass,HDI,GDP_per_capita_PPP,popcou,popdens,DTI,APR_Corn_Chlorpyrifos_2020_H,APR_Corn_Chlorpyrifos_2020_L,APR_Corn_Glufosinate_2020_H,APR_Corn_Glufosinate_2020_L,APR_Soybean_Glufosinate_2020_H,APR_Soybean_Glufosinate_2020_L,APR_Soybean_Glyphosate_2020_H,APR_Soybean_Glyphosate_2020_L,bdod,cec,cfvo,clay,nitrogen,ocd,ocs,phh2o,sand,silt,soc,elevation,PFT0,PFT1,PFT2,PFT3,PFT4,PFT5,PFT6,PFT7,PFT8,PFT9,PFT10,PFT11,PFT12,PFT13,PFT14,PFT15,PFT16,PFT17,PFT18,PFT19,PFT20,PFT21,PFT22,PFT23,PFT24,PFT25,PFT26,PFT27,PFT28,PFT29,PFT30,PFT31,PFT32
7,-122.22,44.23,13741,1265,853,155,657,61,384,216,79,84,75,61,61,61,168,175,174,129,129,9.5375004,12.791667,43.9576149,598.4036865,27.7000008,-1.4,29.1000004,2.9833333,17.083334,17.1000004,2.6666667,1739,278,22,62.7104874,801,123,124,725,128.2911835,241.1000061,37.6666985,0.53709,44.1592293,215.1508484,211.1533051,47.5440521,1.0737531,1.667882,0.316192,0.4303196,1.6064322,0.4121628,0.4204166,1.5736579,-0.151194,2.190975,-0.135228,-1.726311,4.035018,3300,0.8678135,34269.83594,0.2369634,0.3842833,3,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,91,529,141,160,8977,476,55,55,447,393,2163,550,0,99.9599991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0
8.5,-121.02,43.92,2022,1433,790,158,594,121,284,185,33,41,60,17,121,17,173,178,215,140,140,7.1083331,17.083334,47.5858879,685.9096069,28.5,-7.4000001,35.9000015,-0.4000001,15.666667,15.8666668,-0.7666667,290,41,13,40.1245232,119,44,52,106,132.133194,247.0440063,40.1372986,0.5285578,46.7347832,203.9531555,220.7494659,50.2134857,0.4288902,0.76952,0.204741,0.4453045,0.7055626,0.2188225,0.2333782,0.6951038,0.376829,-0.673986,-0.214741,-1.7413369,1.3990639,3850,0.8678135,34269.83594,0,0,3,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,132,194,210,160,2031,254,35,69,493,347,257,1299,0,0,0,0,0,0,0,0,0,0,0,99.5599976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.22,0,0
9,-121.02,43.91,2167,1425,791,159,595,122,285,186,34,42,61,18,122,18,174,179,216,141,141,6.8541665,17.0583324,47.5162468,681.8039551,28.2000008,-7.6999998,35.9000015,-0.5833333,15.4000006,15.5666666,-0.9333332,309,44,14,41.2025146,128,46,54,114,132.133194,247.0440063,40.1372986,0.5285578,46.7347832,203.9531555,220.7494659,50.2134857,0.4288902,0.76952,0.204741,0.4453045,0.7055626,0.2188225,0.2333782,0.6951038,0.376829,-0.673986,-0.214741,-1.7413369,1.3990639,740,0.8678135,34269.83594,0,0,3,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,133,179,143,125,2276,230,27,70,590,285,195,1313,0,0,0,0,0,0,0,0,0,0,0,99.5599976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.22,0,0
11.5,-123.32,44.63,16427,1079,842,74,646,37,366,192,54,30,40,11,37,11,86,94,131,54,54,10.4416666,11.1499996,44.6000023,503.5638123,25.7999992,0.8,25,5.0500002,16.6166668,17,4.6999998,1774,313,20,70.8374329,866,101,106,814,125.6057968,235.470993,36.1259995,0.5389566,43.0381393,210.2095337,206.0654602,46.3868217,0.8546985,1.379083,0.234576,0.4883902,1.3366835,0.289898,0.2908908,1.3200353,0.174737,1.154977,-0.402673,-1.955777,2.912977,37200,0.8678135,34269.83594,0.8362495,1.3654581,3,0.0001386,0.0001028,0.0151169,0.0120133,-1.5,-1.5,-1.5,-1.5,97,437,143,284,10039,495,76,55,237,479,1327,245,0,82.8799973,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4.1599998,0,0,0.1,0,0,0,0,0,0,4.9000001,0.46,0.28,0.22,0,0
8,-123.32,44.62,16758,1087,839,72,643,36,364,190,52,28,38,8,36,8,84,92,129,51,51,10.4208336,11.1750002,44.7000008,501.9935608,25.7999992,0.8,25,5.0500002,16.5666656,16.9833336,4.7333336,1822,320,20,70.7245789,889,104,109,835,125.6057968,235.470993,36.1259995,0.5389566,43.0381393,210.2095337,206.0654602,46.3868217,0.8546985,1.379083,0.234576,0.4883902,1.3366835,0.289898,0.2908908,1.3200353,0.174737,1.154977,-0.402673,-1.955777,2.912977,37200,0.8678135,34269.83594,3.3661735,5.4956188,3,0.0001395,0.0001037,0.0150842,0.0119806,-1.5,-1.5,-1.5,-1.5,101,435,110,326,8889,501,76,57,217,456,1290,294,0,82.8799973,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4.1599998,0,0,0.1,0,0,0,0,0,0,4.9000001,0.46,0.28,0.22,0,0
13,-121.63,44.5,5903,1275,828,147,632,109,359,223,54,74,79,54,109,54,161,169,209,159,159,7.7083335,14.3999996,44.1717796,654.1609497,27.7000008,-4.9000001,32.6000023,0.55,15.9833336,15.9833336,0.0166667,751,127,14,64.4577484,364,64,64,334,125.7577591,235.0350037,37.0112991,0.5350344,43.3761368,206.3933868,210.3478394,46.7672386,0.8008587,1.264331,0.255757,0.4664689,1.2366387,0.3050497,0.3152228,1.2232019,0.082773,0.736507,-0.27874,-1.8762521,2.5689819,740,0.8678135,34269.83594,0.2830688,0.4612125,2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,99,240,80,117,5439,372,49,61,523,360,736,909,0,0,98.5599976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,1.4,0
13,-121.63,44.49,5861,1272,827,145,631,108,358,221,53,72,78,53,108,53,158,165,205,155,155,7.5124998,14.3916664,44.2820511,650.1682739,27.3999996,-5.0999999,32.5,0.4,15.75,15.75,-0.1166667,746,126,14,64.7189941,362,63,63,333,127.2111588,237.8840027,37.7212982,0.5333976,44.1255913,208.7350769,212.6780701,47.5693474,0.7316102,1.197536,0.239396,0.4937354,1.1676501,0.2778465,0.2850414,1.1612611,0.118012,0.497485,-0.334954,-1.854475,2.4179471,740,0.8678135,34269.83594,0,0,2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,100,230,95,95,5457,390,50,62,568,338,696,932,0,0,98.5599976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,1.4,0
10,-121.8,44.41,11766,1183,810,116,614,78,341,205,36,55,49,36,78,36,128,136,176,126,126,5.5958333,13.2250004,42.3878212,643.0412598,24.7000008,-6.5,31.2000008,-1.0833334,13.666667,13.8666668,-1.75,1507,255,23,66.127739,723,112,114,674,126.8435211,236.7489929,37.9300003,0.5314033,44.2759552,207.8018494,207.8018494,47.7662392,0.9106302,1.407993,0.2906,0.4373164,1.3670853,0.3556585,0.3611778,1.3487388,-0.031443,1.238718,-0.209439,-1.847123,3.0279119,3300,0.8678135,34269.83594,0,0,2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,103,316,89,72,9283,424,59,58,649,279,1392,1281,0,0,98.5999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0
10,-121.79,44.42,12090,1186,808,115,612,77,339,203,34,53,47,34,77,34,127,134,175,125,125,5.8250003,13.3666668,42.4338608,646.7805176,25.1000004,-6.4000001,31.5,-0.9333333,13.916667,14.1166668,-1.5833334,1435,244,22,66.4340591,691,107,110,645,126.8435211,236.7489929,37.9300003,0.5314033,44.2759552,207.8018494,207.8018494,47.7662392,0.9106302,1.407993,0.2906,0.4373164,1.3670853,0.3556585,0.3611778,1.3487388,-0.031443,1.238718,-0.209439,-1.847123,3.0279119,740,0.8678135,34269.83594,0,0,3,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,101,361,80,61,9732,447,57,57,660,278,1195,1278,0,0,98.5999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0
6,-121.85,44.42,16501,1120,811,112,615,74,342,205,37,56,45,37,74,37,124,132,172,122,122,4.9083333,12.6499996,42.3076935,617.7003784,23.2999992,-6.5999999,29.8999996,-1.3499999,12.6499996,13,-1.9833333,1869,314,27,65.3475952,889,136,141,827,126.5704575,236.5440063,37.6172981,0.5332095,43.9948235,211.5019989,207.5762329,47.4463844,1.0715101,1.621955,0.351641,0.3992364,1.5659711,0.4559177,0.4679048,1.539553,-0.170556,1.986006,-0.058694,-1.843796,3.6859579,3300,0.8678135,34269.83594,0,0,2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,101,424,131,91,8076,527,74,55,568,341,1394,1475,0,0,96.5999985,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,1.4,0
5.5,-44.17,-23.14,11552,1379,69,108,160,81,40,62,68,46,34,37,40,34,107,114,36,191,36,22.8833332,10.2166672,61.5461845,207.4228516,31.1000004,14.5,16.6000004,25.2999992,20.5333328,25.5833321,20.5333328,1594,227,58,46.2065201,628,180,594,180,137.1472321,161.0500031,113.6549988,0.0927946,150.1286926,122.8033066,152.6021576,122.8033066,1.043189,1.300444,0.703471,0.184577,1.2565975,0.7652875,1.2411482,0.8074336,0.926786,0.862046,0.790347,0.485509,-1.8452621,5300,0.6412361,12944.56738,421.200592,594.5373535,-128,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,8,51,0,0,0,0,42.1199989,0,6.2000003,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
10.75,-86.8,43.8,8241,1032,353,373,462,250,311,214,223,242,187,212,214,187,406,369,187,259,187,8.4708338,8.4750004,26.9047604,837.644043,25.2000008,-6.3000002,31.5,16.1833324,-1.2333333,19.0666656,-1.2333333,852,107,36,27.5049744,287,141,268,141,126.5095596,212.6569977,41.7187004,0.4755891,139.812027,69.1990814,194.2380829,63.9966774,0.9103902,1.065715,0.557249,0.180719,1.0519022,0.6530828,0.6588892,1.0211397,-0.32094,0.131376,0.858468,0.247538,0.457894,0,0.8826638,35847.83984,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.66666667,-86.799,43.8,8241,1032,353,373,462,250,311,214,223,242,187,212,214,187,406,369,187,259,187,8.4833336,8.4833336,27.0169849,836.2886963,25.2000008,-6.1999998,31.4000015,16.1833324,-1.1999999,19.0666656,-1.1999999,852,107,36,27.5049744,287,141,268,141,126.5095596,212.6569977,41.7187004,0.4755891,139.812027,69.1990814,194.2380829,63.9966774,0.9103902,1.065715,0.557249,0.180719,1.0519022,0.6530828,0.6588892,1.0211397,-0.32094,0.131376,0.858468,0.247538,0.457894,0,0.8826638,35847.83984,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.5,-86.721,44.737,8072,1039,471,457,419,372,336,347,272,331,272,272,336,272,485,352,241,278,241,8.0749998,8.416667,26.8903084,829.409729,24.7000008,-6.5999999,31.3000011,15.666666,-1.4833333,18.5166664,-1.55,839,109,36,28.320179,281,137,269,140,125.1588135,212.8029938,41.0966988,0.4849696,156.1583862,68.2461243,193.3720703,63.0189476,0.9284419,1.0548676,0.636104,0.1453348,1.0424795,0.7152681,0.7184089,1.0142663,-0.394215,0.102009,0.949828,0.439425,0.30414,0,0.8826638,35847.83984,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-86.722,44.737,8072,1039,471,457,419,372,336,347,272,331,272,272,336,272,485,352,241,278,241,8.0749998,8.416667,26.8903084,829.409729,24.7000008,-6.5999999,31.3000011,15.666666,-1.4833333,18.5166664,-1.55,839,109,36,28.320179,281,137,269,140,125.1588135,212.8029938,41.0966988,0.4849696,156.1583862,68.2461243,193.3720703,63.0189476,0.9284419,1.0548676,0.636104,0.1453348,1.0424795,0.7152681,0.7184089,1.0142663,-0.394215,0.102009,0.949828,0.439425,0.30414,0,0.8826638,35847.83984,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.5,-85.161,46.993,11450,803,602,520,549,488,451,219,343,336,241,218,219,218,548,487,221,184,184,4.6583333,8.8666668,27.536232,824.7942505,21.3999996,-10.8000002,32.2000008,12.7666664,-2.45,15.0499992,-5.4000001,920,104,50,22.471632,287,155,270,186,122.8498306,213.1609955,37.2346992,0.5135881,119.9992447,121.9555283,185.0862274,59.8679543,0.977577,1.103312,0.725961,0.119779,1.0942006,0.8028987,0.8191601,1.0669191,-0.310649,0.071602,1.19119,-0.088119,0.472097,0,0.8826638,35847.83984,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-85.162,46.993,11450,803,602,520,549,488,451,219,343,336,241,218,219,218,548,487,221,184,184,4.6583333,8.8666668,27.536232,824.7942505,21.3999996,-10.8000002,32.2000008,12.7666664,-2.45,15.0499992,-5.4000001,920,104,50,22.471632,287,155,270,186,122.8498306,213.1609955,37.2346992,0.5135881,119.9992447,121.9555283,185.0862274,59.8679543,0.977577,1.103312,0.725961,0.119779,1.0942006,0.8028987,0.8191601,1.0669191,-0.310649,0.071602,1.19119,-0.088119,0.472097,0,0.8826638,35847.83984,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.77777778,-86.818,47.606,11053,761,885,840,832,1014,734,777,637,537,621,637,734,537,1074,755,538,490,490,4.7833333,6.25,22.241993,773.0792236,19.2000008,-8.8999996,28.1000004,12.6333332,-1.5666666,14.4666672,-4.6999998,842,107,42,26.9477234,280,135,262,176,121.5124664,209.7910004,36.9426994,0.5121532,128.6618347,111.8933868,188.9877625,59.4549828,0.9630408,1.0716455,0.719221,0.1193526,1.0686262,0.7875964,0.7918451,1.0452005,-0.393477,0.047139,1.127234,0.048919,0.415915,0,0.8713739,34639.73438,0,0,4,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.85714286,-90.854,47.371,9436,836,577,306,538,695,327,315,307,191,190,166,306,166,785,175,147,135,135,4.6208334,9.5749998,26.8960667,898.257019,22.2000008,-13.3999996,35.5999985,15.7333336,-6.5499997,15.7333336,-6.5499997,789,112,20,46.2950859,304,87,304,87,123.3903122,210.7050018,39.6847,0.4931992,190.1239929,61.9775162,190.1239929,57.4208221,0.8657289,1.015029,0.699317,0.1139577,1.0020646,0.764444,0.770222,0.9020411,-0.707506,0.205933,0.682716,1.063942,0.044575,0,0.8891608,37745.65625,0,0,4,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-90.854,47.37,9436,836,577,306,538,695,327,315,307,191,190,166,306,166,785,175,147,135,135,4.6208334,9.5749998,26.8960667,898.257019,22.2000008,-13.3999996,35.5999985,15.7333336,-6.5499997,15.7333336,-6.5499997,789,112,20,46.2950859,304,87,304,87,123.3903122,210.7050018,39.6847,0.4931992,190.1239929,61.9775162,190.1239929,57.4208221,0.8657289,1.015029,0.699317,0.1139577,1.0020646,0.764444,0.770222,0.9020411,-0.707506,0.205933,0.682716,1.063942,0.044575,0,0.8891608,37745.65625,0,0,4,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-86.598,46.91,10662,806,597,625,545,592,447,379,331,343,344,331,379,331,652,483,336,289,289,4.9541664,7.5583334,25.4489346,792.3395996,20.7999992,-8.8999996,29.6999989,12.8666668,-1.7166666,15.0666666,-4.5166664,860,109,43,26.4793816,281,136,266,184,122.4221802,212.1609955,37.9612999,0.5087224,131.1787109,102.1889648,191.2192383,59.8809166,0.9394382,1.0748478,0.655495,0.1493526,1.0716102,0.7244796,0.7288435,1.0422955,-0.389689,0.102025,1.008672,0.117694,0.520504,0,0.8826638,35847.83984,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.6,-86.598,46.909,10662,806,597,625,545,592,447,379,331,343,344,331,379,331,652,483,336,289,289,4.9541664,7.5583334,25.4489346,792.3395996,20.7999992,-8.8999996,29.6999989,12.8666668,-1.7166666,15.0666666,-4.5166664,860,109,43,26.4793816,281,136,266,184,122.4221802,212.1609955,37.9612999,0.5087224,131.1787109,102.1889648,191.2192383,59.8809166,0.9394382,1.0748478,0.655495,0.1493526,1.0716102,0.7244796,0.7288435,1.0422955,-0.389689,0.102025,1.008672,0.117694,0.520504,0,0.8826638,35847.83984,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.571428571,-123.07,38.99,5607,1674,437,91,252,94,45,60,15,32,14,15,45,14,102,365,87,62,62,14.520833,15.9916668,51.0915871,562.3184814,33,1.7,31.2999992,8.0666666,21.333334,21.7666664,8.0666666,939,200,1,92.7534561,511,10,20,511,158.5273132,265.6759949,66.0333023,0.4318043,73.5486298,244.4133911,237.4148407,76.7745285,0.7259829,1.377322,0.116361,0.6699482,1.3109763,0.1421817,0.1421817,1.3087485,0.245414,1.304558,-0.891033,-1.5029,3.7378049,8700,0.8891608,40943.78906,4.7088656,7.0397477,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,141,255,94,196,2788,351,44,60,379,425,331,296,0,13.8400002,0,0,0,0,0,6,0,0,0,0,0,79.9800034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0
5,-66.93,18.13,12324,1720,2598,550,84,485,39,89,53,27,24,14,39,14,1576,32,27,59,27,23.0541668,11.9916668,76.8696594,129.1837616,30.3999996,14.8000002,15.5999994,24.2666664,21.5,24.4333344,21.3999996,2120,307,65,47.8657722,853,222,608,235,167.0944061,197.5549927,128.8849945,0.1313187,160.942688,160.4159241,186.1754608,160.4159241,1.007882,1.336118,0.585933,0.2376462,1.289085,0.656163,1.1552655,0.6983132,1.2370549,0.755789,0.747885,0.415654,-1.267836,500,0.6974151,25275.21484,24.474287,29.9256229,-128,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,120,237,43,444,5475,599,77,54,135,421,760,414,0,0.08,0,0,26.7999992,0,38.2999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0999999,0.28,0.48,0,29.8999996,0
22.66666667,-84.5,39.167,8222,1292,241,96,0,35,138,5,23,17,15,0,0,0,233,201,192,199,192,12.4624996,12.3916664,33.1327972,940.3532104,31.2000008,-6.1999998,37.4000015,12.083334,0.4166667,23.7166672,0.4166667,1063,115,66,16.6829033,315,216,291,216,134.52005,207.5919952,56.4612999,0.3964666,165.9641571,68.9669266,197.4685364,71.9087906,0.8960017,1.0925114,0.640708,0.1955288,1.0625039,0.6571898,0.6789052,1.0612853,-0.197477,0.15162,1.3477089,0.788076,0.578745,0,0.8650292,35692.71875,262.3659668,405.1991882,2,0.0002975,0.0001374,0.0257335,0.0131085,0.054278,0.0537041,1.8211387,1.8211387,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,3.4000001,0,0,0,0,0,84.5400009,10.0600004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,1.5,0
27.5,-68.867,-32.8,1278,1861,236,358,18,117,169,51,46,37,58,18,18,18,704,283,309,279,279,16.4041672,14.2749996,46.3474007,603.4124756,31.7000008,0.9,30.8000011,22.4666672,8.8000002,23.6333332,8.8000002,240,46,6,63.2390327,119,23,111,23,188.6479645,265.526001,102.9300003,0.3026458,245.335083,116.2646942,256.089386,119.1622314,0.2772578,0.318052,0.251416,0.0739025,0.3052523,0.2548501,0.280228,0.2556401,0.575317,-1.578204,0.517044,0.997178,-0.281984,5000,0.7123314,7000.750488,19.0129986,26.2831974,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,128,171,135,155,684,185,28,79,615,231,77,799,0,0,0,0,0,0,0,0,0,0,0,0,0,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,-117.07,32.78,1675,1826,52,0,21,51,71,43,43,16,19,0,0,0,103,9,422,49,9,18.1166668,11.6833334,54.8513336,346.3860779,28.7999992,7.5,21.2999992,14.5166664,21.9333324,22.7000008,14.166667,306,62,1,91.0151825,179,6,10,156,173.6313477,241.7850037,100.4300003,0.2831153,128.3166962,231.6433105,218.95961,117.9832306,0.3433731,0.63958,0.11176,0.5540042,0.6063717,0.1279612,0.128578,0.5706294,1.121364,-0.808118,-0.577392,-1.4694,0.525962,0,0.8891608,40943.78906,536.4985962,741.5064087,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,2,0,0,0,0,0,97.8600006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0
14.5,-84.388,33.749,8793,1471,559,0,295,209,138,95,19,30,17,0,0,0,326,247,266,255,247,16.6416664,11.4499998,36.4649696,752.1932373,31.8999996,0.5,31.3999996,8.75,21.8500004,25.666666,7.0666666,1294,142,82,16.1151924,389,273,317,354,151.5851746,214.2960052,80.2477036,0.3012001,115.1156769,146.122467,199.8875427,92.1974716,0.9227749,1.161152,0.680805,0.1879211,1.138859,0.7200726,0.7205346,1.130721,0.398712,0.154442,1.638803,0.062995,0.983415,0,0.8613165,33634.03906,797.4833984,1114.484985,2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,329,0,13.9200001,0,0,0,0,0,6.4000001,0,0,0,0,0,0,77.5800018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0999999,0
22.57142857,-80.667,28.517,7268,1722,121,32,114,13,49,69,8,39,28,8,13,8,532,129,149,59,59,21.9458332,10.4083338,46.0545731,444.810791,32.2000008,9.6000004,22.6000004,26.9666672,17.3666668,26.9666672,16.166666,1252,186,42,46.448185,501,190,501,193,160.3415222,201.6029968,103.5690002,0.218742,185.6803131,113.1635361,189.0477753,120.2309265,0.9578756,1.204301,0.637171,0.1636117,1.1455088,0.7659484,1.1267658,0.890719,0.609166,0.528102,1.178905,1.098447,-0.765655,500,0.8334723,37222.83984,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,119,267,31,54,13430,358,43,59,901,46,771,7,0,87.4800034,0,0,0,0,0,10.8999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.12,0,0
25.4,3.883,43.6,4356,1494,341,143,76,0,24,35,50,16,6,0,0,0,117,254,17,66,17,14.916667,9.166667,35.5297165,606.9608765,29.1000004,3.3,25.8000011,11.4333334,22.7333336,22.7333336,7.9166665,657,96,21,34.1717834,220,96,96,188,150.5101166,265.2179871,53.0693016,0.4767573,100.5885391,245.5392303,236.9315338,70.8026199,0.7706542,1.0625685,0.298625,0.3642002,1.049185,0.3720426,0.3732921,1.0421066,0.487432,-0.110804,0.467562,-1.141322,2.06199,0,0.7911444,22213.1582,3056.855469,4905.501465,2,0.0001606,0.0001233,-1,-1,-1,-1,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0.4,0,0,0.6,0,0,90.5,8.1000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0
20.56521739,-52.908,-18.121,10418,1546,737,429,379,468,295,176,189,168,150,176,176,150,795,957,848,437,437,21.3875008,12.6416664,67.6024933,164.7743073,29.2000008,10.5,18.7000008,22.5333328,19.1333332,22.75,18.9666672,1611,307,21,70.7089767,763,72,577,104,157.8128967,177.3419952,146.2859955,0.0510528,154.2459259,155.3162231,167.6181488,151.7553864,0.8838997,1.377404,0.284832,0.450049,1.3156631,0.3322923,0.8816197,0.5251203,1.0354,1.2045881,-0.602346,0.025978,-1.159151,800,0.6193279,16031.35547,0.0098123,0.0119973,1,0.0002343,0.0002074,0.0418722,0.0353748,0.1393757,0.1041245,2.6104228,1.7936169,134,92,35,275,1685,262,38,53,582,143,212,848,0,0,0,0,0,0,5.4000001,0,0,0,0,0,0,92.7200012,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0.1,0
21.16666667,0.892,51.896,6627,826,38,126,109,28,0,15,11,13,7,0,0,0,54,123,17,1,1,10.1208334,8.4250002,38.4703217,502.6676941,22.8999996,1,21.8999996,10.75,6.2333336,16.5333328,4.4166665,548,56,32,16.3790894,161,112,136,131,101.6933823,191.6419983,21.0270996,0.5962814,66.5760498,86.4456406,166.6790009,33.7695999,0.8269523,1.0446361,0.55033,0.21517,1.0293918,0.5835163,0.5852576,1.0179858,0.28621,-0.352099,0.715514,-1.609607,-0.150294,0,0.7714924,26197.81055,2897.005371,5455.300293,2,0.0001423,0.0001095,0.0132851,0.0104326,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,17.0599995,0,0,0,0,0,51.920002,0,0,0,9.2799997,0,2.8600001,0.1,0,0,0,0,0,0,13.8400002,1.9599999,0.78,0,2.0999999,0
24,-0.167,51.5,6942,900,0,89,79,23,14,15,18,15,18,0,0,0,4,65,25,49,4,10.8500004,8.0333338,37.7151794,491.2831116,23.2000008,1.9,21.3000011,8.2833338,7.0333333,17.2333336,5.3333335,628,62,39,15.0708551,183,132,146,161,100.6937561,188.75,21.0072994,0.5954292,35.6513138,85.7706833,165.3370056,33.4992142,0.8453984,1.0678526,0.512331,0.2350841,1.0554873,0.5608047,0.5633625,1.0437115,0.352957,-0.283316,0.757162,-1.8417979,0.026548,0,0.7921815,32470.98242,1563.937988,3150.692139,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,25,0,0.8,0,0,0,0,0,0.2,0,0,0,0,0,95.4000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5999999,0
